camis,dba,boro,building,street,zipcode,phone,inspection_date,critical_flag,record_date,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_sbqj_enih,:@computed_region_92fq_4b7q,cuisine_description,action,violation_code,violation_description,score,grade,grade_date,inspection_type
40728353,UNIQUE LOUNGE,Staten Island,1757,ARTHUR KILL ROAD,10312,7189480714,2025-02-12T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.561720536604,-74.194441464432,503,51,022800,5112496,5059650040,SI05,"{'type': 'Point', 'coordinates': [-74.194441464432, 40.561720536604]}",15,1,77,9,Irish,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",4,A,2025-02-12T00:00:00.000,Cycle Inspection / Re-inspection
50127802,DUNDU,Manhattan,140,EAST   41 STREET,10017,6467670100,2024-04-08T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.750578524012,-73.976110653752,106,04,008000,1036148,1012950033,MN20,"{'type': 'Point', 'coordinates': [-73.976110653752, 40.750578524012]}",71,4,9,51,African,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",20,,,Cycle Inspection / Initial Inspection
50129392,ANDIAMO PIZZA,Manhattan,115,EAST   23 STREET,10010,9142175990,2023-09-21T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.739864554248,-73.985583542603,105,02,006800,1018034,1008790009,MN21,"{'type': 'Point', 'coordinates': [-73.985583542603, 40.739864554248]}",11,4,7,50,Pizza,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,31,,,Pre-permit (Operational) / Initial Inspection
50144657,NOVO DELI,Queens,28-28,COLLEGE POINT BOULEVARD,11354,7188860818,2024-04-16T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.772184294023,-73.844738998999,407,19,090700,4308649,4043190010,QN23,"{'type': 'Point', 'coordinates': [-73.844738998999, 40.772184294023]}",22,3,67,20,American,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,58,,,Pre-permit (Operational) / Initial Inspection
41497107,MYUNG SAN,Queens,162-21,DEPOT ROAD,11358,7188881245,2026-03-18T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.76200338188,-73.803195554658,407,19,117100,4119563,4052850034,QN51,"{'type': 'Point', 'coordinates': [-73.803195554658, 40.76200338188]}",22,3,67,20,Korean,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",23,,,Cycle Inspection / Initial Inspection
50019201,CHARLEY'S PHILLY STEAKS,Queens,90-15,QUEENS BOULEVARD,11373,2012335992,2025-02-11T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.733840182011,-73.871577033806,404,25,068300,4045999,4018600100,QN29,"{'type': 'Point', 'coordinates': [-73.871577033806, 40.733840182011]}",66,3,68,5,Sandwiches/Salads/Mixed Buffet,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7,A,2025-02-11T00:00:00.000,Cycle Inspection / Initial Inspection
50000310,TAQUERIA EL ITACATE,Queens,40-06,83 STREET,11373,7182058273,2023-02-14T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.747416979593,-73.88294810722,404,25,026901,4449558,4014930003,QN29,"{'type': 'Point', 'coordinates': [-73.88294810722, 40.747416979593]}",66,3,68,21,Mexican,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",16,,,Cycle Inspection / Initial Inspection
41220121,LA ANTIOQUENA BAKERY # 1,Queens,90-51,CORONA AVENUE,11373,7187603333,2023-03-16T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.742217183617,-73.874029214178,404,25,047100,4039578,4015860031,QN29,"{'type': 'Point', 'coordinates': [-73.874029214178, 40.742217183617]}",66,3,68,5,Bakery Products/Desserts,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container.  Condiments not in single-service containers or dispensed directly by the vendor.",11,A,2023-03-16T00:00:00.000,Cycle Inspection / Initial Inspection
50106171,SMOOVE ICE CREAM,Manhattan,279,GRAND STREET,10002,6465968429,2025-10-11T00:00:00.000,Not Applicable,2026-05-07T06:00:13.000,40.71778633244,-73.992694964123,103,01,001600,1003959,1003060017,MN27,"{'type': 'Point', 'coordinates': [-73.992694964123, 40.71778633244]}",70,4,2,32,Coffee/Tea,No violations were recorded at the time of this inspection.,,,0,,,Inter-Agency Task Force / Initial Inspection
41604543,THE NEW PORTALES TAQUERIA,Queens,25-08A,BROADWAY,11106,7182046736,2024-10-21T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.763296986965,-73.928213528694,401,22,005300,4007156,4005800020,QN70,"{'type': 'Point', 'coordinates': [-73.928213528694, 40.763296986965]}",39,3,72,4,Mexican,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",17,,,Cycle Inspection / Initial Inspection
50116017,SPICE UP SWEETS AND RESTAURANT,Bronx,2160,WESTCHESTER AVENUE,10462,3477205475,2024-08-23T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.834094202167,-73.852537015068,209,18,009200,2026604,2038140039,BX59,"{'type': 'Point', 'coordinates': [-73.852537015068, 40.834094202167]}",58,5,26,31,Bangladeshi,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",12,A,2024-08-23T00:00:00.000,Cycle Inspection / Re-inspection
50105020,MISTER DIPS (seasonal April to December),Manhattan,89,SOUTH STREET,10038,9142181827,2024-06-25T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.705857736005,-74.003769082082,101,01,001501,1090548,1000730010,MN25,"{'type': 'Point', 'coordinates': [-74.003769082082, 40.705857736005]}",56,4,1,32,Hamburgers,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9,A,2024-06-25T00:00:00.000,Cycle Inspection / Initial Inspection
50052589,CONGEE VILLAGE RESTAURANT & BAR OF FLUSHING,Queens,36-36,PRINCE STREET,11354,7188889799,2025-07-07T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.761391727105,-73.832895224737,407,20,086900,4534920,4049707501,QN22,"{'type': 'Point', 'coordinates': [-73.832895224737, 40.761391727105]}",22,3,67,3,Chinese,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,42,,,Cycle Inspection / Initial Inspection
50169989,IDEN & QUANJUDE,Manhattan,3,EAST   52 STREET,10022,6047806588,2025-12-10T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.759658161533,-73.975977435444,105,04,010200,1035708,1012880006,MN17,"{'type': 'Point', 'coordinates': [-73.975977435444, 40.759658161533]}",11,4,10,51,Chinese,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",46,N,,Pre-permit (Operational) / Initial Inspection
41719922,TASTINGS,Manhattan,251,EAST  110 STREET,10029,2127444422,2024-06-11T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.793653363106,-73.941666207855,111,08,018000,1052464,1016600020,MN34,"{'type': 'Point', 'coordinates': [-73.941666207855, 40.793653363106]}",7,4,14,35,Other,Violations were cited in the following area(s).,28-04,Equipment used for ROP not approved by the Department,,,,Administrative Miscellaneous / Initial Inspection
50106187,NIEVES TIA MIMI ICES,Brooklyn,5421,5 AVENUE,11220,9178226425,2025-03-12T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.642688803277,-74.012809907186,307,38,010000,3014642,3008240002,BK34,"{'type': 'Point', 'coordinates': [-74.012809907186, 40.642688803277]}",9,2,45,7,Mexican,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",34,,,Cycle Inspection / Initial Inspection
50173793,EARTHBAR @ EQUINOX,Manhattan,100,10 AVENUE,10011,9498040947,2025-12-16T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.743622820046,-74.00710939405,104,03,008300,1080359,1007147501,MN13,"{'type': 'Point', 'coordinates': [-74.00710939405, 40.743622820046]}",12,4,6,10,"Juice, Smoothies, Fruit Salads",Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",43,,,Pre-permit (Operational) / Initial Inspection
50055852,WAGAMAMA,Manhattan,210,5 AVENUE,10010,2129206233,2026-03-26T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.743161334306,-73.988404911527,105,02,005800,1015623,1008270043,MN13,"{'type': 'Point', 'coordinates': [-73.988404911527, 40.743161334306]}",11,4,7,50,Japanese,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",26,,,Cycle Inspection / Initial Inspection
50129451,YALA HALAL,Staten Island,3271,RICHMOND AVENUE,10312,6462610088,2024-01-25T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.55943805624,-74.169534354073,503,51,014607,5073737,5055330047,SI54,"{'type': 'Point', 'coordinates': [-74.169534354073, 40.55943805624]}",15,1,76,9,Pizza,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,50,,,Cycle Inspection / Initial Inspection
40945190,3 SISTERS' & SHANTA'S RESTAURANT & BAKERY,Queens,107-04,LIBERTY AVENUE,11417,7188453570,2024-05-24T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.683340880302,-73.834432836143,410,28,009600,4202226,4095300002,QN55,"{'type': 'Point', 'coordinates': [-73.834432836143, 40.683340880302]}",62,3,64,41,Caribbean,Violations were cited in the following area(s).,04O,Live animal other than fish in tank or service animal present in facility’s food or non-food area.,31,,,Cycle Inspection / Initial Inspection
50063305,LUANNE'S WILD GINGER,Brooklyn,676,FRANKLIN AVENUE,11238,7186268663,2025-06-03T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.67535228429,-73.956284301006,308,35,030500,3028676,3011560057,BK61,"{'type': 'Point', 'coordinates': [-73.956284301006, 40.67535228429]}",16,2,49,48,Vegetarian,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,27,,,Cycle Inspection / Initial Inspection
50106536,COFFEE CLOUD,Queens,21-34,BROADWAY,11106,6464364532,2025-10-07T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.765085816223,-73.931471421454,401,22,004500,4006399,4005557501,QN70,"{'type': 'Point', 'coordinates': [-73.931471421454, 40.765085816223]}",39,3,72,4,American,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",34,,,Cycle Inspection / Initial Inspection
50119177,KHALIL BIRYANI HOUSE/KHALIL HALAL CHINESE,Bronx,2060,MCGRAW AVENUE,10462,9296248398,2022-06-23T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.835490454432,-73.856220021989,209,18,022200,2028965,2039320174,BX46,"{'type': 'Point', 'coordinates': [-73.856220021989, 40.835490454432]}",58,5,26,31,Chinese,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,0,,,Pre-permit (Operational) / Initial Inspection
50145637,DUNKIN #363522,Manhattan,1271,BROADWAY,10001,2123959280,2024-01-16T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.748288555642,-73.988465370104,105,03,007600,1015834,1008330078,MN17,"{'type': 'Point', 'coordinates': [-73.988465370104, 40.748288555642]}",11,4,8,10,Coffee/Tea,Violations were cited in the following area(s).,18-11,Food Protection Certificate not available for inspection,,,,Administrative Miscellaneous / Initial Inspection
41434859,PATACON PISAO,Queens,85-22,GRAND AVENUE,11373,7188998922,2025-05-15T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.735289116727,-73.881497275382,404,30,047900,4065258,4028750019,QN50,"{'type': 'Point', 'coordinates': [-73.881497275382, 40.735289116727]}",66,3,68,5,Latin American,Violations were cited in the following area(s).,09B,Thawing procedure improper.,21,,,Cycle Inspection / Initial Inspection
50135617,MO NA CAFE,Manhattan,80,EAST  116 STREET,10029,9178558312,2023-05-08T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.79958039964,-73.943918416115,111,08,018400,1051646,1016210036,MN34,"{'type': 'Point', 'coordinates': [-73.943918416115, 40.79958039964]}",7,4,16,35,Mediterranean,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",4,,,Pre-permit (Non-operational) / Initial Inspection
40398910,JOE'S PIZZA,Bronx,1858,ARCHER STREET,10460,7189310220,2023-10-18T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.837743156656,-73.86465734362,209,18,021601,2028264,2039010037,BX08,"{'type': 'Point', 'coordinates': [-73.86465734362, 40.837743156656]}",58,5,26,31,Pizza,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",39,,,Cycle Inspection / Initial Inspection
50185174,STRAWBERRO LLC,0,N/A,N/A,,2015460996,1900-01-01T00:00:00.000,Not Applicable,2026-05-07T06:00:17.000,,,,,,,,,,,,,,,,,,,,,
50108409,SHENG MARY BAKERY,Queens,133-57,41 ROAD,11355,6464361108,2023-03-24T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.75705369109,-73.830134002349,407,20,084900,4464147,4050410041,QN22,"{'type': 'Point', 'coordinates': [-73.830134002349, 40.75705369109]}",22,3,67,3,Bakery Products/Desserts,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",54,,,Cycle Inspection / Initial Inspection
